*******************************************************************************
Ephemeris / WWW_USER Fri Apr 12 18:13:43 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE431mx}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: (user defined site below)
*******************************************************************************
Start time      : A.D. 2018-Dec-02 00:00:00.0000 UT      
Stop  time      : A.D. 2018-Dec-04 00:00:00.0000 UT      
Step-size       : 5 minutes
*******************************************************************************
Target pole/equ : IAU_MOON                        {East-longitude positive}
Target radii    : 1737.4 x 1737.4 x 1737.4 km     {Equator, meridian, pole}    
Center geodetic : 150.000000,-30.000000,0.0100000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 150.000000,5528.26530,-3170.379 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: YES (Earth refraction model)
RA format       : DEG
Time format     : CAL 
RTS-only print  : NO       
EOP file        : eop.190411.p190703                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-APR-11. PREDICTS-> 2019-JUL-02
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
 2018-Dec-02 03:55 *   187.69953   2.03565 188.49521   1.61093 270.7943  -1.8467
 2018-Dec-02 04:00 *   187.74432   2.01776 188.54004   1.59313 270.1750  -2.8844
 2018-Dec-02 04:05 *   187.78949   1.99988 188.58518   1.57524 269.5551  -3.9219
 2018-Dec-02 04:10 *   187.83502   1.98202 188.63061   1.55724 268.9344  -4.9589
 2018-Dec-02 04:15 *   187.88092   1.96416 188.67635   1.53914 268.3124  -5.9955
 2018-Dec-02 04:20 *   187.92718   1.94632 188.72239   1.52093 267.6887  -7.0313
 2018-Dec-02 04:25 *   187.97381   1.92849 188.76873   1.50263 267.0628  -8.0664
 2018-Dec-02 04:30 *   188.02081   1.91068 188.81536   1.48421 266.4343  -9.1006
 2018-Dec-02 04:35 *   188.06816   1.89288 188.86229   1.46570 265.8028 -10.1337
 2018-Dec-02 04:40 *   188.11588   1.87508 188.90950   1.44708 265.1679 -11.1657
 2018-Dec-02 04:45 *   188.16395   1.85731 188.95700   1.42835 264.5290 -12.1964
 2018-Dec-02 04:50 *   188.21239   1.83954 189.00478   1.40951 263.8858 -13.2256
 2018-Dec-02 04:55 *   188.26117   1.82179 189.05284   1.39057 263.2377 -14.2533
 2018-Dec-02 05:00 *   188.31031   1.80406 189.10118   1.37151 262.5842 -15.2792
 2018-Dec-02 05:05 *   188.35979   1.78633 189.14978   1.35234 261.9249 -16.3032
 2018-Dec-02 05:10 *   188.40962   1.76862 189.19865   1.33306 261.2593 -17.3252
 2018-Dec-02 05:15 *   188.45980   1.75092 189.24777   1.31365 260.5867 -18.3451
 2018-Dec-02 05:20 *   188.51031   1.73324 189.29715   1.29413 259.9067 -19.3626
 2018-Dec-02 05:25 *   188.56116   1.71557 189.34677   1.27449 259.2188 -20.3776
 2018-Dec-02 05:30 *   188.61235   1.69792 189.39663   1.25473 258.5222 -21.3898
 2018-Dec-02 05:35 *   188.66386   1.68028 189.44672   1.23483 257.8165 -22.3993
 2018-Dec-02 05:40 *   188.71571   1.66265 189.49703   1.21481 257.1010 -23.4056
 2018-Dec-02 05:45 *   188.76787   1.64504 189.54755   1.19466 256.3750 -24.4088
 2018-Dec-02 05:50 *   188.82036   1.62744 189.59828   1.17436 255.6378 -25.4084
 2018-Dec-02 05:55 *   188.87316   1.60986 189.64921   1.15393 254.8889 -26.4044
 2018-Dec-02 06:00 *   188.92627   1.59229 189.70032   1.13336 254.1273 -27.3965
 2018-Dec-02 06:05 *   188.97968   1.57473 189.75160   1.11264 253.3525 -28.3844
 2018-Dec-02 06:10 *   189.03340   1.55719 189.80305   1.09177 252.5635 -29.3679
 2018-Dec-02 06:15 *   189.08742   1.53967 189.85465   1.07075 251.7596 -30.3468
 2018-Dec-02 06:20 *   189.14173   1.52215 189.90639   1.04957 250.9398 -31.3207
 2018-Dec-02 06:25 *   189.19633   1.50465 189.95825   1.02822 250.1033 -32.2895
 2018-Dec-02 06:30 *   189.25121   1.48717 190.01022   1.00671 249.2491 -33.2526
 2018-Dec-02 06:35 *   189.30638   1.46970 190.06229   0.98503 248.3763 -34.2099
 2018-Dec-02 06:40 *   189.36181   1.45224 190.11443   0.96318 247.4838 -35.1610
 2018-Dec-02 06:45 *   189.41752   1.43480 190.16664   0.94114 246.5705 -36.1055
 2018-Dec-02 06:50 *   189.47348   1.41737 190.21890   0.91893 245.6353 -37.0430
 2018-Dec-02 06:55 *   189.52971   1.39995 190.27118   0.89652 244.6771 -37.9731
 2018-Dec-02 07:00 *   189.58619   1.38255 190.32347   0.87393 243.6945 -38.8953
 2018-Dec-02 07:05 *   189.64291   1.36516 190.37574   0.85114 242.6864 -39.8093
 2018-Dec-02 07:10 *   189.69988   1.34779 190.42797   0.82815 241.6514 -40.7145
 2018-Dec-02 07:15 *   189.75708   1.33042 190.48014   0.80496 240.5881 -41.6103
 2018-Dec-02 07:20 *   189.81451   1.31307 190.53223   0.78157 239.4951 -42.4962
 2018-Dec-02 07:25 *   189.87217   1.29574 190.58420   0.75798 238.3709 -43.3716
 2018-Dec-02 07:30 *   189.93004   1.27841 190.63604   0.73418 237.2140 -44.2359
 2018-Dec-02 07:35 *   189.98812   1.26110 190.68771   0.71018 236.0228 -45.0884
 2018-Dec-02 07:40 *   190.04641   1.24380 190.73918   0.68597 234.7956 -45.9284
 2018-Dec-02 07:45 *   190.10490   1.22651 190.79042   0.66157 233.5309 -46.7551
 2018-Dec-02 07:50 *   190.16358   1.20924 190.84140   0.63696 232.2269 -47.5676
 2018-Dec-02 07:55 *   190.22245   1.19197 190.89209   0.61217 230.8819 -48.3652
 2018-Dec-02 08:00 *   190.28150   1.17472 190.94244   0.58720 229.4943 -49.1469
 2018-Dec-02 08:05 *   190.34072   1.15748 190.99243   0.56206 228.0624 -49.9118
 2018-Dec-02 08:10 *   190.40010   1.14025 191.04202   0.53677 226.5844 -50.6588
 2018-Dec-02 08:15 *   190.45965   1.12303 191.09117   0.51133 225.0588 -51.3868
 2018-Dec-02 08:20 *   190.51935   1.10582 191.13984   0.48578 223.4841 -52.0948
 2018-Dec-02 08:25 *   190.57919   1.08863 191.18800   0.46014 221.8588 -52.7816
 2018-Dec-02 08:30 *   190.63917   1.07144 191.23561   0.43443 220.1816 -53.4458
 2018-Dec-02 08:35 *   190.69929   1.05426 191.28264   0.40868 218.4515 -54.0863
 2018-Dec-02 08:40 *   190.75953   1.03709 191.32905   0.38295 216.6674 -54.7017
 2018-Dec-02 08:45 *   190.81989   1.01994 191.37482   0.35726 214.8288 -55.2906
 2018-Dec-02 08:50 C   190.88036   1.00279 191.41993   0.33166 212.9353 -55.8516
 2018-Dec-02 08:55 C   190.94094   0.98565 191.46434   0.30621 210.9870 -56.3832
 2018-Dec-02 09:00 C   191.00161   0.96852 191.50806   0.28096 208.9842 -56.8841
 2018-Dec-02 09:05 C   191.06237   0.95139 191.55106   0.25597 206.9280 -57.3527
 2018-Dec-02 09:10 C   191.12322   0.93428 191.59336   0.23132 204.8196 -57.7877
 2018-Dec-02 09:15 N   191.18414   0.91717 191.63497   0.20705 202.6610 -58.1875
 2018-Dec-02 09:20 N   191.24512   0.90007 191.67590   0.18324 200.4547 -58.5508
 2018-Dec-02 09:25 N   191.30617   0.88298 191.71619   0.15996 198.2037 -58.8763
 2018-Dec-02 09:30 N   191.36728   0.86589 191.75587   0.13728 195.9119 -59.1627
 2018-Dec-02 09:35 N   191.42842   0.84882 191.79501   0.11525 193.5833 -59.4089
 2018-Dec-02 09:40 N   191.48961   0.83174 191.83366   0.09394 191.2229 -59.6140
 2018-Dec-02 09:45 N   191.55083   0.81468 191.87191   0.07339 188.8359 -59.7770
 2018-Dec-02 09:50 A   191.61207   0.79762 191.90983   0.05366 186.4283 -59.8972
 2018-Dec-02 09:55 A   191.67333   0.78056 191.94751   0.03476 184.0059 -59.9741
 2018-Dec-02 10:00 A   191.73459   0.76351 191.98505   0.01674 181.5753 -60.0074
 2018-Dec-02 10:05 A   191.79586   0.74647 192.02255  -0.00041 179.1431 -59.9968
 2018-Dec-02 10:10 A   191.85712   0.72943 192.06010  -0.01668 176.7156 -59.9425
 2018-Dec-02 10:15 A   191.91837   0.71239 192.09781  -0.03209 174.2995 -59.8446
 2018-Dec-02 10:20 A   191.97960   0.69536 192.13577  -0.04666 171.9010 -59.7037
 2018-Dec-02 10:25     192.04080   0.67833 192.17407  -0.06043 169.5262 -59.5202
 2018-Dec-02 10:30     192.10197   0.66130 192.21278  -0.07345 167.1805 -59.2950
 2018-Dec-02 10:35     192.16309   0.64428 192.25198  -0.08575 164.8691 -59.0290
 2018-Dec-02 10:40     192.22416   0.62726 192.29173  -0.09742 162.5965 -58.7232
 2018-Dec-02 10:45     192.28517   0.61025 192.33209  -0.10850 160.3669 -58.3788
 2018-Dec-02 10:50     192.34612   0.59323 192.37308  -0.11906 158.1836 -57.9972
 2018-Dec-02 10:55     192.40700   0.57622 192.41474  -0.12918 156.0494 -57.5795
 2018-Dec-02 11:00     192.46780   0.55921 192.45709  -0.13891 153.9666 -57.1273
 2018-Dec-02 11:05     192.52851   0.54219 192.50014  -0.14832 151.9369 -56.6419
 2018-Dec-02 11:10     192.58913   0.52518 192.54388  -0.15748 149.9614 -56.1249
 2018-Dec-02 11:15     192.64964   0.50817 192.58831  -0.16645 148.0408 -55.5776
 2018-Dec-02 11:20     192.71005   0.49117 192.63341  -0.17527 146.1753 -55.0015
 2018-Dec-02 11:25     192.77034   0.47416 192.67916  -0.18401 144.3649 -54.3980
 2018-Dec-02 11:30     192.83051   0.45715 192.72554  -0.19270 142.6091 -53.7685
 2018-Dec-02 11:35     192.89055   0.44013 192.77252  -0.20139 140.9070 -53.1144
 2018-Dec-02 11:40     192.95045   0.42312 192.82006  -0.21011 139.2577 -52.4370
 2018-Dec-02 11:45     193.01021   0.40611 192.86814  -0.21890 137.6600 -51.7375
 2018-Dec-02 11:50     193.06982   0.38909 192.91671  -0.22778 136.1126 -51.0172
 2018-Dec-02 11:55     193.12928   0.37208 192.96574  -0.23678 134.6139 -50.2772
 2018-Dec-02 12:00     193.18856   0.35506 193.01520  -0.24591 133.1624 -49.5186
 2018-Dec-02 12:05     193.24768   0.33804 193.06505  -0.25520 131.7564 -48.7424
 2018-Dec-02 12:10     193.30662   0.32101 193.11524  -0.26466 130.3944 -47.9497
 2018-Dec-02 12:15     193.36538   0.30398 193.16576  -0.27430 129.0745 -47.1414
 2018-Dec-02 12:20     193.42395   0.28695 193.21656  -0.28413 127.7952 -46.3183
 2018-Dec-02 12:25     193.48232   0.26992 193.26760  -0.29415 126.5546 -45.4813
 2018-Dec-02 12:30     193.54049   0.25288 193.31887  -0.30438 125.3512 -44.6313
 2018-Dec-02 12:35     193.59844   0.23584 193.37032  -0.31480 124.1833 -43.7688
 2018-Dec-02 12:40     193.65619   0.21879 193.42193  -0.32543 123.0493 -42.8947
 2018-Dec-02 12:45     193.71371   0.20174 193.47367  -0.33627 121.9476 -42.0096
 2018-Dec-02 12:50     193.77100   0.18468 193.52551  -0.34732 120.8768 -41.1140
 2018-Dec-02 12:55     193.82806   0.16762 193.57743  -0.35857 119.8355 -40.2087
 2018-Dec-02 13:00     193.88488   0.15055 193.62941  -0.37002 118.8221 -39.2940
 2018-Dec-02 13:05     193.94146   0.13348 193.68141  -0.38168 117.8353 -38.3706
 2018-Dec-02 13:10     193.99778   0.11640 193.73342  -0.39353 116.8739 -37.4389
 2018-Dec-02 13:15     194.05385   0.09931 193.78542  -0.40558 115.9366 -36.4994
 2018-Dec-02 13:20     194.10966   0.08222 193.83739  -0.41783 115.0221 -35.5525
 2018-Dec-02 13:25     194.16520   0.06512 193.88930  -0.43026 114.1295 -34.5985
 2018-Dec-02 13:30     194.22047   0.04801 193.94115  -0.44288 113.2574 -33.6380
 2018-Dec-02 13:35     194.27545   0.03090 193.99291  -0.45568 112.4050 -32.6711
 2018-Dec-02 13:40     194.33016   0.01378 194.04457  -0.46866 111.5712 -31.6983
 2018-Dec-02 13:45     194.38458  -0.00335 194.09611  -0.48182 110.7550 -30.7199
 2018-Dec-02 13:50     194.43871  -0.02048 194.14752  -0.49514 109.9555 -29.7362
 2018-Dec-02 13:55     194.49254  -0.03762 194.19879  -0.50864 109.1718 -28.7474
 2018-Dec-02 14:00     194.54607  -0.05477 194.24990  -0.52230 108.4032 -27.7538
 2018-Dec-02 14:05     194.59929  -0.07193 194.30085  -0.53611 107.6487 -26.7557
 2018-Dec-02 14:10     194.65220  -0.08910 194.35161  -0.55009 106.9077 -25.7533
 2018-Dec-02 14:15     194.70480  -0.10627 194.40219  -0.56422 106.1793 -24.7469
 2018-Dec-02 14:20     194.75708  -0.12346 194.45256  -0.57850 105.4629 -23.7366
 2018-Dec-02 14:25     194.80903  -0.14065 194.50273  -0.59292 104.7578 -22.7226
 2018-Dec-02 14:30     194.86066  -0.15785 194.55267  -0.60749 104.0633 -21.7053
 2018-Dec-02 14:35     194.91196  -0.17506 194.60239  -0.62220 103.3788 -20.6846
 2018-Dec-02 14:40     194.96293  -0.19228 194.65187  -0.63706 102.7038 -19.6609
 2018-Dec-02 14:45     195.01356  -0.20951 194.70110  -0.65204 102.0375 -18.6343
 2018-Dec-02 14:50     195.06384  -0.22675 194.75009  -0.66716 101.3795 -17.6049
 2018-Dec-02 14:55     195.11379  -0.24399 194.79882  -0.68241 100.7292 -16.5729
 2018-Dec-02 15:00     195.16338  -0.26125 194.84728  -0.69780 100.0861 -15.5385
 2018-Dec-02 15:05     195.21263  -0.27851 194.89548  -0.71330  99.4496 -14.5018
 2018-Dec-02 15:10     195.26153  -0.29579 194.94340  -0.72894  98.8194 -13.4630
 2018-Dec-02 15:15     195.31007  -0.31307 194.99104  -0.74470  98.1948 -12.4221
 2018-Dec-02 15:20     195.35825  -0.33037 195.03840  -0.76057  97.5755 -11.3793
 2018-Dec-02 15:25     195.40608  -0.34767 195.08547  -0.77657  96.9609 -10.3348
 2018-Dec-02 15:30     195.45354  -0.36498 195.13225  -0.79269  96.3507  -9.2886
 2018-Dec-02 15:35     195.50064  -0.38231 195.17872  -0.80893  95.7444  -8.2410
 2018-Dec-02 15:40     195.54737  -0.39964 195.22490  -0.82528  95.1416  -7.1919
 2018-Dec-02 15:45     195.59374  -0.41698 195.27078  -0.84175  94.5418  -6.1415
 2018-Dec-02 15:50     195.63974  -0.43433 195.31635  -0.85833  93.9446  -5.0900
 2018-Dec-02 15:55     195.68537  -0.45169 195.36161  -0.87503  93.3497  -4.0375
 2018-Dec-02 16:00     195.73063  -0.46906 195.40657  -0.89184  92.7566  -2.9840
 2018-Dec-02 16:05     195.77551  -0.48644 195.45121  -0.90876  92.1649  -1.9296
 2018-Dec-02 16:10     195.82003  -0.50383 195.49554  -0.92580  91.5742  -0.8745
 2018-Dec-02 16:15  r  195.86417  -0.52123 195.61825  -0.89751  90.9842   0.0903
 2018-Dec-02 16:20  m  195.90793  -0.53863 195.79162  -0.83996  90.3945   0.9968
 2018-Dec-02 16:25  m  195.95133  -0.55605 195.92097  -0.80774  89.8045   1.9542
 2018-Dec-02 16:30  m  195.99434  -0.57348 196.02035  -0.79266  89.2141   2.9460
 2018-Dec-02 16:35  m  196.03698  -0.59091 196.10145  -0.78795  88.6226   3.9587
 2018-Dec-02 16:40  m  196.07925  -0.60835 196.17117  -0.78961  88.0299   4.9842
 2018-Dec-02 16:45  m  196.12115  -0.62581 196.23343  -0.79538  87.4354   6.0179
 2018-Dec-02 16:50  m  196.16267  -0.64327 196.29059  -0.80389  86.8387   7.0569
 2018-Dec-02 16:55  m  196.20382  -0.66073 196.34406  -0.81432  86.2395   8.0994
 2018-Dec-02 17:00  m  196.24459  -0.67821 196.39479  -0.82613  85.6372   9.1443
 2018-Dec-02 17:05  m  196.28500  -0.69570 196.44338  -0.83897  85.0316  10.1907
 2018-Dec-02 17:10  m  196.32503  -0.71319 196.49027  -0.85259  84.4221  11.2381
 2018-Dec-02 17:15  m  196.36470  -0.73069 196.53575  -0.86681  83.8083  12.2859
 2018-Dec-02 17:20 Am  196.40399  -0.74820 196.58005  -0.88152  83.1897  13.3338
 2018-Dec-02 17:25 Am  196.44293  -0.76571 196.62333  -0.89661  82.5659  14.3814
 2018-Dec-02 17:30 Am  196.48150  -0.78324 196.66571  -0.91202  81.9364  15.4285
 2018-Dec-02 17:35 Am  196.51970  -0.80077 196.70728  -0.92769  81.3007  16.4749
 2018-Dec-02 17:40 Am  196.55755  -0.81830 196.74814  -0.94357  80.6583  17.5202
 2018-Dec-02 17:45 Am  196.59504  -0.83584 196.78832  -0.95965  80.0086  18.5644
 2018-Dec-02 17:50 Am  196.63218  -0.85339 196.82790  -0.97588  79.3512  19.6071
 2018-Dec-02 17:55 Nm  196.66896  -0.87095 196.86689  -0.99224  78.6853  20.6482
 2018-Dec-02 18:00 Nm  196.70540  -0.88851 196.90535  -1.00872  78.0105  21.6874
 2018-Dec-02 18:05 Nm  196.74149  -0.90607 196.94329  -1.02531  77.3262  22.7246
 2018-Dec-02 18:10 Nm  196.77724  -0.92364 196.98074  -1.04198  76.6316  23.7595
 2018-Dec-02 18:15 Nm  196.81264  -0.94122 197.01772  -1.05874  75.9261  24.7920
 2018-Dec-02 18:20 Nm  196.84771  -0.95880 197.05426  -1.07556  75.2091  25.8217
 2018-Dec-02 18:25 Cm  196.88245  -0.97638 197.09036  -1.09245  74.4797  26.8485
 2018-Dec-02 18:30 Cm  196.91686  -0.99397 197.12604  -1.10939  73.7373  27.8722
 2018-Dec-02 18:35 Cm  196.95095  -1.01156 197.16133  -1.12639  72.9810  28.8924
 2018-Dec-02 18:40 Cm  196.98471  -1.02916 197.19621  -1.14343  72.2100  29.9090
 2018-Dec-02 18:45 Cm  197.01816  -1.04676 197.23072  -1.16051  71.4234  30.9216
 2018-Dec-02 18:50 Cm  197.05129  -1.06436 197.26486  -1.17763  70.6204  31.9300
