*******************************************************************************
Ephemeris / WWW_USER Sat Apr 27 21:59:22 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup341}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2015-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2025-Jan-01 00:00:00.0000 UT      
Step-size       : 2880 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {West-longitude positive}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: YES (Earth refraction model)
RA format       : DEG
Time format     : CAL 
EOP file        : eop.190426.p190718                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-APR-26. PREDICTS-> 2019-JUL-17
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************
 Date__(UT)__HR:MN      APmag  S-brt            delta      deldot    S-T-O
**************************************************************************
$$SOE
 2016-Jan-26 00:00      -2.33   5.52 4.70428795333445 -20.3544903   7.6752
 2016-Jan-28 00:00      -2.34   5.51 4.68118332365074 -19.6462802   7.4041
 2016-Jan-30 00:00      -2.35   5.51 4.65891489541265 -18.9058742   7.1214
 2016-Feb-01 00:00      -2.36   5.51 4.63752104005593 -18.1317147   6.8272
 2016-Feb-03 00:00      -2.37   5.51 4.61703688962130 -17.3295303   6.5219
 2016-Feb-05 00:00      -2.39   5.51 4.59749742718814 -16.4962215   6.2059
 2016-Feb-07 00:00      -2.40   5.51 4.57893867971705 -15.6313993   5.8794
 2016-Feb-09 00:00      -2.41   5.51 4.56139659961669 -14.7388345   5.5430
 2016-Feb-11 00:00      -2.42   5.51 4.54490043638339 -13.8204742   5.1973
 2016-Feb-13 00:00      -2.42   5.51 4.52947927384603 -12.8780439   4.8426
 2016-Feb-15 00:00      -2.43   5.50 4.51516012230982 -11.9123619   4.4797
 2016-Feb-17 00:00      -2.44   5.50 4.50196463898879 -10.9317672   4.1092
 2016-Feb-19 00:00      -2.45   5.50 4.48991115675687  -9.9346603   3.7316
 2016-Feb-21 00:00      -2.46   5.50 4.47901835015868  -8.9215439   3.3478
 2016-Feb-23 00:00      -2.46   5.50 4.46930529457454  -7.8946661   2.9583
 2016-Feb-25 00:00      -2.47   5.50 4.46078509698925  -6.8561841   2.5640
 2016-Feb-27 00:00      -2.47   5.49 4.45347215432941  -5.8052528   2.1658
 2016-Feb-29 00:00      -2.48   5.49 4.44738101185122  -4.7404396   1.7650
 2016-Mar-02 00:00      -2.48   5.49 4.44252353382098  -3.6689579   1.3632
 2016-Mar-04 00:00      -2.49   5.49 4.43890780358128  -2.5894725   0.9642
 2016-Mar-06 00:00      -2.49   5.49 4.43654236120894  -1.5032478   0.5800
 2016-Mar-08 00:00      -2.49   5.49 4.43543559889026  -0.4126361   0.2877
 2016-Mar-10 00:00      -2.49   5.49 4.43558803284625   0.6763751   0.4135
 2016-Mar-12 00:00      -2.49   5.49 4.43699762919688   1.7621634   0.7748
 2016-Mar-14 00:00      -2.48   5.49 4.43965917826864   2.8438483   1.1694
 2016-Mar-16 00:00      -2.48   5.49 4.44356359459544   3.9135287   1.5706
 2016-Mar-18 00:00      -2.48   5.49 4.44869615482247   4.9716388   1.9722
 2016-Mar-20 00:00      -2.47   5.50 4.45504302016527   6.0174058   2.3720
 2016-Mar-22 00:00      -2.46   5.50 4.46259171299209   7.0511227   2.7684
 2016-Mar-24 00:00      -2.46   5.50 4.47132476715889   8.0679854   3.1606
 2016-Mar-26 00:00      -2.45   5.50 4.48122468308032   9.0698645   3.5475
 2016-Mar-28 00:00      -2.44   5.50 4.49227426608338  10.0585323   3.9286
 2016-Mar-30 00:00      -2.44   5.51 4.50445586037890  11.0285595   4.3032
 2016-Apr-01 00:00      -2.43   5.51 4.51774626040982  11.9797020   4.6706
 2016-Apr-03 00:00      -2.42   5.51 4.53212297478019  12.9107436   5.0303
 2016-Apr-05 00:00      -2.41   5.51 4.54756415865160  13.8220138   5.3817
 2016-Apr-07 00:00      -2.40   5.51 4.56404236796004  14.7060359   5.7242
 2016-Apr-09 00:00      -2.39   5.51 4.58152699823415  15.5627705   6.0574
 2016-Apr-11 00:00      -2.38   5.52 4.59998569775468  16.3923313   6.3808
 2016-Apr-13 00:00      -2.37   5.52 4.61938577448883  17.1907129   6.6939
 2016-Apr-15 00:00      -2.36   5.52 4.63968915245281  17.9576582   6.9965
 2016-Apr-17 00:00      -2.35   5.52 4.66085981410685  18.6936694   7.2883
 2016-Apr-19 00:00      -2.33   5.52 4.68286432679022  19.4018749   7.5689
 2016-Apr-21 00:00      -2.32   5.52 4.70566748838416  20.0769063   7.8382
 2016-Apr-23 00:00      -2.31   5.52 4.72923346984891  20.7218790   8.0960
 2016-Apr-25 00:00      -2.30   5.52 4.75352841642647  21.3392422   8.3421
 2016-Apr-27 00:00      -2.28   5.52 4.77852137065822  21.9279837   8.5764
 2016-Apr-29 00:00      -2.27   5.53 4.80417658935236  22.4866856   8.7988
 2016-May-01 00:00      -2.26   5.53 4.83045953731386  23.0154428   9.0091
 2016-May-03 00:00      -2.25   5.53 4.85733687557399  23.5166510   9.2072
 2016-May-05 00:00      -2.23   5.53 4.88477292017631  23.9829111   9.3931
 2016-May-07 00:00      -2.22   5.53 4.91272783971399  24.4146540   9.5667
 2016-May-09 00:00      -2.21   5.53 4.94116160057949  24.8123055   9.7280
 2016-May-11 00:00      -2.19   5.53 4.97003694354595  25.1767841   9.8770
 2016-May-13 00:00      -2.18   5.53 4.99931317491580  25.5069251  10.0137
 2016-May-15 00:00      -2.16   5.53 5.02895220923044  25.8051348  10.1383
 2016-May-17 00:00      -2.15   5.53 5.05891912524300  26.0761481  10.2509
 2016-May-19 00:00      -2.14   5.53 5.08918056753241  26.3154550  10.3516
 2016-May-21 00:00      -2.12   5.53 5.11970092264471  26.5252076  10.4404
 2016-May-23 00:00      -2.11   5.53 5.15044688970869  26.7069373  10.5177
 2016-May-25 00:00      -2.10   5.53 5.18138951224705  26.8635436  10.5835
 2016-May-27 00:00      -2.08   5.53 5.21249689985266  26.9920305  10.6379
 2016-May-29 00:00      -2.07   5.53 5.24373782426408  27.0939611  10.6811
 2016-May-31 00:00      -2.06   5.53 5.27508223030273  27.1724393  10.7132
 2016-Jun-02 00:00      -2.04   5.53 5.30650088695292  27.2221286  10.7344
 2016-Jun-04 00:00      -2.03   5.53 5.33795910948058  27.2420029  10.7448
 2016-Jun-06 00:00      -2.02   5.53 5.36942209209003  27.2313924  10.7446
 2016-Jun-08 00:00      -2.01   5.53 5.40085823575030  27.1942437  10.7340
 2016-Jun-10 00:00      -1.99   5.53 5.43223467269504  27.1277356  10.7131
 2016-Jun-12 00:00      -1.98   5.53 5.46351998324270  27.0354542  10.6824
 2016-Jun-14 00:00      -1.97   5.53 5.49468581361062  26.9222291  10.6418
 2016-Jun-16 00:00      -1.96   5.53 5.52570834407363  26.7867587  10.5918
 2016-Jun-18 00:00      -1.94   5.53 5.55656059738762  26.6291029  10.5324
 2016-Jun-20 00:00      -1.93   5.53 5.58721732127564  26.4495201  10.4640
 2016-Jun-22 00:00      -1.92   5.53 5.61765683754737  26.2526782  10.3868
 2016-Jun-24 00:00      -1.91   5.53 5.64785667285233  26.0338282  10.3009
 2016-Jun-26 00:00      -1.90   5.53 5.67779279022894  25.7945233  10.2065
 2016-Jun-28 00:00      -1.89   5.53 5.70744148757523  25.5368312  10.1039
 2016-Jun-30 00:00      -1.88   5.53 5.73678209769181  25.2595697   9.9932
 2016-Jul-02 00:00      -1.87   5.53 5.76578875386293  24.9599688   9.8745
 2016-Jul-04 00:00      -1.86   5.53 5.79443523172279  24.6370511   9.7482
 2016-Jul-06 00:00      -1.85   5.53 5.82269762010001  24.2958519   9.6143
 2016-Jul-08 00:00      -1.84   5.53 5.85055340314959  23.9326580   9.4732
 2016-Jul-10 00:00      -1.83   5.53 5.87797911122645  23.5501919   9.3250
 2016-Jul-12 00:00      -1.82   5.53 5.90495323683879  23.1513853   9.1701
 2016-Jul-14 00:00      -1.81   5.53 5.93145991966164  22.7391875   9.0085
 2016-Jul-16 00:00      -1.80   5.53 5.95748099947567  22.3117604   8.8405
 2016-Jul-18 00:00      -1.79   5.53 5.98299930126477  21.8694652   8.6664
 2016-Jul-20 00:00      -1.78   5.53 6.00799996017555  21.4172480   8.4863
 2016-Jul-22 00:00      -1.78   5.53 6.03247034165358  20.9508400   8.3004
 2016-Jul-24 00:00      -1.77   5.53 6.05639416439720  20.4701318   8.1088
 2016-Jul-26 00:00      -1.76   5.53 6.07975411784290  19.9745225   7.9119
 2016-Jul-28 00:00      -1.75   5.53 6.10253568869298  19.4665664   7.7096
 2016-Jul-30 00:00      -1.75   5.53 6.12472079452434  18.9420068   7.5022
 2016-Aug-01 00:00      -1.74   5.52 6.14629023814082  18.4006902   7.2898
 2016-Aug-03 00:00      -1.73   5.52 6.16722603137225  17.8473071   7.0726
 2016-Aug-05 00:00      -1.73   5.52 6.18751471994860  17.2802264   6.8509
 2016-Aug-07 00:00      -1.72   5.52 6.20714072455540  16.7002936   6.6248
 2016-Aug-09 00:00      -1.72   5.52 6.22608949926894  16.1079396   6.3946
 2016-Aug-11 00:00      -1.71   5.52 6.24435109246701  15.5089599   6.1603
 2016-Aug-13 00:00      -1.71   5.52 6.26191531777308  14.9001233   5.9223
 2016-Aug-15 00:00      -1.70   5.52 6.27877138518654  14.2822382   5.6807
 2016-Aug-17 00:00      -1.70   5.52 6.29490921333078  13.6588741   5.4356
 2016-Aug-19 00:00      -1.69   5.52 6.31032351776462  13.0292321   5.1873
 2016-Aug-21 00:00      -1.69   5.52 6.32500527256132  12.3912952   4.9358
 2016-Aug-23 00:00      -1.69   5.51 6.33894377497226  11.7423472   4.6814
 2016-Aug-25 00:00      -1.68   5.51 6.35212941033563  11.0867147   4.4241
 2016-Aug-27 00:00      -1.68   5.51 6.36455187481377  10.4198237   4.1642
 2016-Aug-29 00:00      -1.68   5.51 6.37619841993793   9.7420220   3.9017
 2016-Aug-31 00:00      -1.67   5.51 6.38705602512333   9.0557978   3.6368
 2016-Sep-02 00:00      -1.67   5.51 6.39711758657023   8.3635557   3.3698
 2016-Sep-04 00:00      -1.67   5.51 6.40637456896050   7.6643604   3.1009
 2016-Sep-06 00:00      -1.67   5.51 6.41481913566374   6.9574516   2.8302
 2016-Sep-08 00:00      -1.67   5.51 6.42244617587655   6.2492328   2.5580
 2016-Sep-10 00:00      -1.67   5.50 6.42925363163401   5.5371300   2.2844
 2016-Sep-12 00:00      -1.66   5.50 6.43523763110190   4.8219668   2.0098
 2016-Sep-14 00:00      -1.66   5.50 6.44039358531939   4.1045048   1.7345
 2016-Sep-16 00:00      -1.66   5.50 6.44472175391517   3.3880054   1.4587
 2016-Sep-18 00:00      -1.66   5.50 6.44822003992196   2.6688759   1.1831
 2016-Sep-20 00:00      -1.66   5.50 6.45088413101643   1.9437907   0.9088
 2016-Sep-22 00:00      -1.67   5.50 6.45270854469930   1.2162752   0.6385
 2016-Sep-24 00:00      -1.67   5.50 6.45369045935519   0.4837943   0.3823
 2016-Sep-26 00:00      -1.67   5.50 6.45382442872500  -0.2531960   0.2056
 2016-Sep-28 00:00      -1.67   5.50 6.45310423362323  -0.9947582   0.3105
 2016-Sep-30 00:00      -1.67   5.50 6.45152866304782  -1.7349280   0.5556
 2016-Oct-02 00:00      -1.67   5.50 6.44909703716981  -2.4757908   0.8238
 2016-Oct-04 00:00      -1.67   5.50 6.44580860562387  -3.2181006   1.0979
 2016-Oct-06 00:00      -1.67   5.50 6.44166295951748  -3.9575680   1.3741
 2016-Oct-08 00:00      -1.67   5.50 6.43666534784455  -4.6939851   1.6507
 2016-Oct-10 00:00      -1.67   5.50 6.43081950226941  -5.4269734   1.9271
 2016-Oct-12 00:00      -1.67   5.51 6.42412835364841  -6.1579628   2.2028
 2016-Oct-14 00:00      -1.67   5.51 6.41659802162164  -6.8809289   2.4775
 2016-Oct-16 00:00      -1.67   5.51 6.40823504940291  -7.5995930   2.7510
 2016-Oct-18 00:00      -1.67   5.51 6.39904310164006  -8.3167801   3.0230
 2016-Oct-20 00:00      -1.67   5.51 6.38902224596700  -9.0322786   3.2934
 2016-Oct-22 00:00      -1.68   5.51 6.37817647771927  -9.7454156   3.5620
 2016-Oct-24 00:00      -1.68   5.51 6.36650813220968 -10.4563730   3.8286
 2016-Oct-26 00:00      -1.68   5.51 6.35401934556764 -11.1665552   4.0930
 2016-Oct-28 00:00      -1.68   5.52 6.34071524593685 -11.8684677   4.3550
 2016-Oct-30 00:00      -1.69   5.52 6.32660471367764 -12.5632542   4.6142
 2016-Nov-01 00:00      -1.69   5.52 6.31169628380038 -13.2505817   4.8707
 2016-Nov-03 00:00      -1.70   5.52 6.29599713926775 -13.9297196   5.1240
 2016-Nov-05 00:00      -1.70   5.52 6.27952011456406 -14.5972892   5.3740
 2016-Nov-07 00:00      -1.70   5.52 6.26227762696903 -15.2542038   5.6205
 2016-Nov-09 00:00      -1.71   5.52 6.24428153048664 -15.9029185   5.8634
 2016-Nov-11 00:00      -1.71   5.52 6.22554423162877 -16.5376031   6.1023
 2016-Nov-13 00:00      -1.72   5.52 6.20608172052539 -17.1599768   6.3371
 2016-Nov-15 00:00      -1.73   5.52 6.18590746569220 -17.7713898   6.5677
 2016-Nov-17 00:00      -1.73   5.53 6.16503064048487 -18.3748533   6.7938
 2016-Nov-19 00:00      -1.74   5.53 6.14346330439254 -18.9666363   7.0153
 2016-Nov-21 00:00      -1.75   5.53 6.12121753307923 -19.5480139   7.2320
 2016-Nov-23 00:00      -1.75   5.53 6.09830550425366 -20.1207147   7.4435
 2016-Nov-25 00:00      -1.76   5.53 6.07473959827375 -20.6791943   7.6498
 2016-Nov-27 00:00      -1.77   5.53 6.05053834322933 -21.2221132   7.8504
 2016-Nov-29 00:00      -1.78   5.53 6.02572056593001 -21.7478434   8.0453
 2016-Dec-01 00:00      -1.78   5.53 6.00030397940555 -22.2580392   8.2340
 2016-Dec-03 00:00      -1.79   5.53 5.97431029278271 -22.7465836   8.4165
 2016-Dec-05 00:00      -1.80   5.53 5.94776302885692 -23.2149755   8.5924
 2016-Dec-07 00:00      -1.81   5.53 5.92068528097052 -23.6655487   8.7616
 2016-Dec-09 00:00      -1.82   5.53 5.89309773450005 -24.0961761   8.9237
 2016-Dec-11 00:00      -1.83   5.53 5.86502560846505 -24.5061586   9.0786
 2016-Dec-13 00:00      -1.84   5.53 5.83649233359198 -24.8960686   9.2262
 2016-Dec-15 00:00      -1.85   5.54 5.80751795604981 -25.2704075   9.3661
 2016-Dec-17 00:00      -1.86   5.54 5.77812323021031 -25.6235245   9.4981
 2016-Dec-19 00:00      -1.87   5.54 5.74833159661517 -25.9562180   9.6221
 2016-Dec-21 00:00      -1.88   5.54 5.71816720819006 -26.2689946   9.7377
 2016-Dec-23 00:00      -1.89   5.54 5.68765246886566 -26.5605067   9.8447
 2016-Dec-25 00:00      -1.90   5.54 5.65681580669307 -26.8272074   9.9429
 2016-Dec-27 00:00      -1.91   5.54 5.62568655876608 -27.0677007  10.0319
 2016-Dec-29 00:00      -1.93   5.54 5.59429374828651 -27.2846445  10.1115
 2016-Dec-31 00:00      -1.94   5.54 5.56266761824140 -27.4713491  10.1814
 2017-Jan-02 00:00      -1.95   5.54 5.53084259106572 -27.6280330  10.2415
 2017-Jan-04 00:00      -1.96   5.54 5.49885387056656 -27.7553434  10.2915
 2017-Jan-06 00:00      -1.98   5.54 5.46673247923694 -27.8555009  10.3312
 2017-Jan-08 00:00      -1.99   5.54 5.43451284259555 -27.9259919  10.3603
 2017-Jan-10 00:00      -2.00   5.54 5.40222833276974 -27.9681596  10.3788
 2017-Jan-12 00:00      -2.01   5.54 5.36990978467388 -27.9868686  10.3864
 2017-Jan-14 00:00      -2.03   5.54 5.33758566597093 -27.9775840  10.3830
 2017-Jan-16 00:00      -2.04   5.54 5.30528895372418 -27.9393750  10.3683
 2017-Jan-18 00:00      -2.05   5.54 5.27305404313433 -27.8706661  10.3421
 2017-Jan-20 00:00      -2.07   5.54 5.24091359493268 -27.7734997  10.3043
 2017-Jan-22 00:00      -2.08   5.54 5.20890455022702 -27.6426743  10.2546
 2017-Jan-24 00:00      -2.09   5.54 5.17706584437061 -27.4778327  10.1928
 2017-Jan-26 00:00      -2.11   5.54 5.14543667135731 -27.2817024  10.1189
 2017-Jan-28 00:00      -2.12   5.54 5.11405407629869 -27.0505448  10.0326
 2017-Jan-30 00:00      -2.14   5.54 5.08295996708651 -26.7830844   9.9339
 2017-Feb-01 00:00      -2.15   5.54 5.05219653758953 -26.4785943   9.8226
 2017-Feb-03 00:00      -2.16   5.54 5.02180247830865 -26.1422557   9.6987
 2017-Feb-05 00:00      -2.18   5.54 4.99181687664765 -25.7707538   9.5622
 2017-Feb-07 00:00      -2.19   5.54 4.96227888809606 -25.3662606   9.4131
 2017-Feb-09 00:00      -2.20   5.54 4.93322593190408 -24.9327852   9.2514
 2017-Feb-11 00:00      -2.22   5.53 4.90469052748011 -24.4696167   9.0771
 2017-Feb-13 00:00      -2.23   5.53 4.87670923792760 -23.9746341   8.8902
 2017-Feb-15 00:00      -2.24   5.53 4.84931963503698 -23.4457056   8.6908
 2017-Feb-17 00:00      -2.26   5.53 4.82255787082338 -22.8869457   8.4790
 2017-Feb-19 00:00      -2.27   5.53 4.79646106538833 -22.2931433   8.2547
 2017-Feb-21 00:00      -2.28   5.53 4.77106924585351 -21.6647091   8.0182
 2017-Feb-23 00:00      -2.29   5.53 4.74642296396021 -21.0034912   7.7696
 2017-Feb-25 00:00      -2.31   5.53 4.72255834845787 -20.3104385   7.5090
 2017-Feb-27 00:00      -2.32   5.53 4.69951472506485 -19.5836529   7.2367
 2017-Mar-01 00:00      -2.33   5.53 4.67733076146549 -18.8230585   6.9531
 2017-Mar-03 00:00      -2.34   5.53 4.65604132354172 -18.0358094   6.6584
 2017-Mar-05 00:00      -2.35   5.52 4.63567720795300 -17.2201553   6.3531
 2017-Mar-07 00:00      -2.36   5.52 4.61626935956110 -16.3788506   6.0375
 2017-Mar-09 00:00      -2.37   5.52 4.59784712937003 -15.5144712   5.7120
 2017-Mar-11 00:00      -2.38   5.52 4.58043394681918 -14.6305661   5.3772
 2017-Mar-13 00:00      -2.39   5.52 4.56405534537772 -13.7244697   5.0335
 2017-Mar-15 00:00      -2.40   5.52 4.54873721432422 -12.7951164   4.6814
 2017-Mar-17 00:00      -2.41   5.52 4.53450401719848 -11.8476135   4.3213
 2017-Mar-19 00:00      -2.42   5.51 4.52137685943028 -10.8792480   3.9539
 2017-Mar-21 00:00      -2.43   5.51 4.50937907406464  -9.8911224   3.5797
 2017-Mar-23 00:00      -2.43   5.51 4.49853367982555  -8.8843009   3.1995
 2017-Mar-25 00:00      -2.44   5.51 4.48885825818271  -7.8640809   2.8139
 2017-Mar-27 00:00      -2.45   5.51 4.48037076309931  -6.8285450   2.4239
 2017-Mar-29 00:00      -2.45   5.51 4.47308794923228  -5.7790410   2.0305
 2017-Mar-31 00:00      -2.46   5.50 4.46702289725878  -4.7229274   1.6351
 2017-Apr-02 00:00      -2.46   5.50 4.46218077270543  -3.6615350   1.2403
 2017-Apr-04 00:00      -2.47   5.50 4.45856607009370  -2.5975402   0.8514
 2017-Apr-06 00:00      -2.47   5.50 4.45618126237859  -1.5321767   0.4889
 2017-Apr-08 00:00      -2.47   5.50 4.45502333390212  -0.4719015   0.2906
 2017-Apr-10 00:00      -2.47   5.50 4.45508900857315   0.5862546   0.5119
 2017-Apr-12 00:00      -2.47   5.50 4.45637579762810   1.6424762   0.8779
 2017-Apr-14 00:00      -2.46   5.50 4.45888089548536   2.6929640   1.2677
 2017-Apr-16 00:00      -2.46   5.50 4.46259597700120   3.7376575   1.6629
 2017-Apr-18 00:00      -2.46   5.51 4.46751449776978   4.7762771   2.0586
 2017-Apr-20 00:00      -2.45   5.51 4.47362926623487   5.8088632   2.4525
 2017-Apr-22 00:00      -2.44   5.51 4.48092842897956   6.8279273   2.8433
 2017-Apr-24 00:00      -2.44   5.51 4.48939778341875   7.8352666   3.2299
 2017-Apr-26 00:00      -2.43   5.51 4.49902269812443   8.8290202   3.6114
 2017-Apr-28 00:00      -2.43   5.51 4.50978655483812   9.8042711   3.9871
 2017-Apr-30 00:00      -2.42   5.52 4.52166436171978  10.7574942   4.3564
 2017-May-02 00:00      -2.41   5.52 4.53463096041541  11.6883786   4.7184
 2017-May-04 00:00      -2.40   5.52 4.54866053996416  12.5980609   5.0728
 2017-May-06 00:00      -2.39   5.52 4.56372465916171  13.4802040   5.4190
 2017-May-08 00:00      -2.38   5.52 4.57979296562325  14.3379112   5.7565
 2017-May-10 00:00      -2.37   5.52 4.59683730384566  15.1714049   6.0849
 2017-May-12 00:00      -2.36   5.52 4.61483119866736  15.9800289   6.4039
 2017-May-14 00:00      -2.35   5.53 4.63374350951108  16.7617409   6.7130
 2017-May-16 00:00      -2.34   5.53 4.65354535827343  17.5188549   7.0120
 2017-May-18 00:00      -2.33   5.53 4.67420878604663  18.2534536   7.3006
 2017-May-20 00:00      -2.32   5.53 4.69570437206137  18.9593112   7.5784
 2017-May-22 00:00      -2.31   5.53 4.71799880744596  19.6378575   7.8451
 2017-May-24 00:00      -2.30   5.53 4.74105964894277  20.2875112   8.1006
 2017-May-26 00:00      -2.28   5.53 4.76485418467285  20.9065935   8.3446
 2017-May-28 00:00      -2.27   5.53 4.78934302022015  21.4897195   8.5769
 2017-May-30 00:00      -2.26   5.53 4.81448690309176  22.0393488   8.7974
 2017-Jun-01 00:00      -2.25   5.53 4.84024820969815  22.5588625   9.0059
 2017-Jun-03 00:00      -2.23   5.53 4.86659087573435  23.0449645   9.2024
 2017-Jun-05 00:00      -2.22   5.53 4.89347632781502  23.5002818   9.3870
 2017-Jun-07 00:00      -2.21   5.54 4.92086950453610  23.9256903   9.5595
 2017-Jun-09 00:00      -2.20   5.54 4.94873818828721  24.3232871   9.7201
 2017-Jun-11 00:00      -2.18   5.54 4.97704724538360  24.6887279   9.8687
 2017-Jun-13 00:00      -2.17   5.54 5.00576263896708  25.0256907  10.0053
 2017-Jun-15 00:00      -2.16   5.54 5.03485247805386  25.3370506  10.1302
 2017-Jun-17 00:00      -2.14   5.54 5.06428669515338  25.6199509  10.2432
 2017-Jun-19 00:00      -2.13   5.54 5.09403072327859  25.8745600  10.3445
 2017-Jun-21 00:00      -2.12   5.54 5.12405164997107  26.1003386  10.4340
 2017-Jun-23 00:00      -2.10   5.54 5.15431719353078  26.2982183  10.5120
 2017-Jun-25 00:00      -2.09   5.54 5.18479086217973  26.4611538  10.5785
 2017-Jun-27 00:00      -2.08   5.54 5.21543452142713  26.5920069  10.6335
 2017-Jun-29 00:00      -2.06   5.54 5.24621243186465  26.6940197  10.6774
 2017-Jul-01 00:00      -2.05   5.54 5.27709310519588  26.7677073  10.7102
 2017-Jul-03 00:00      -2.04   5.54 5.30804248196613  26.8139383  10.7321
 2017-Jul-05 00:00      -2.03   5.54 5.33903025416972  26.8349025  10.7434
 2017-Jul-07 00:00      -2.01   5.54 5.37002937626314  26.8346699  10.7442
 2017-Jul-09 00:00      -2.00   5.54 5.40101256173073  26.8079558  10.7348
 2017-Jul-11 00:00      -1.99   5.54 5.43195112067264  26.7575746  10.7152
 2017-Jul-13 00:00      -1.98   5.54 5.46281839614798  26.6850254  10.6858
 2017-Jul-15 00:00      -1.97   5.54 5.49359078598795  26.5906614  10.6466
 2017-Jul-17 00:00      -1.95   5.54 5.52424007592952  26.4719838  10.5979
 2017-Jul-19 00:00      -1.94   5.54 5.55473891882832  26.3297869  10.5399
 2017-Jul-21 00:00      -1.93   5.54 5.58506082164710  26.1666607  10.4726
 2017-Jul-23 00:00      -1.92   5.54 5.61517854251155  25.9764418  10.3962
 2017-Jul-25 00:00      -1.91   5.54 5.64506125320239  25.7607581  10.3110
 2017-Jul-27 00:00      -1.90   5.54 5.67468046368897  25.5213422  10.2172
 2017-Jul-29 00:00      -1.89   5.54 5.70401251094805  25.2616728  10.1151
 2017-Jul-31 00:00      -1.88   5.54 5.73303172910433  24.9796385  10.0047
 2017-Aug-02 00:00      -1.87   5.53 5.76171446793226  24.6783038   9.8865
 2017-Aug-04 00:00      -1.86   5.53 5.79003988478582  24.3622705   9.7605
 2017-Aug-06 00:00      -1.85   5.53 5.81798999318621  24.0283124   9.6270
 2017-Aug-08 00:00      -1.84   5.53 5.84554371409661  23.6774513   9.4863
 2017-Aug-10 00:00      -1.83   5.53 5.87268181261482  23.3098825   9.3384
 2017-Aug-12 00:00      -1.82   5.53 5.89938807410311  22.9284267   9.1836
 2017-Aug-14 00:00      -1.81   5.53 5.92564297270981  22.5276890   9.0221
 2017-Aug-16 00:00      -1.80   5.53 5.95142532502041  22.1086636   8.8540
 2017-Aug-18 00:00      -1.79   5.53 5.97671394394095  21.6735736   8.6795
 2017-Aug-20 00:00      -1.78   5.53 6.00148974068976  21.2197473   8.4988
 2017-Aug-22 00:00      -1.78   5.53 6.02572931813434  20.7469062   8.3120
 2017-Aug-24 00:00      -1.77   5.53 6.04941142749550  20.2560775   8.1194
 2017-Aug-26 00:00      -1.76   5.53 6.07251929877991  19.7528204   7.9212
 2017-Aug-28 00:00      -1.76   5.53 6.09503664204057  19.2332423   7.7176
 2017-Aug-30 00:00      -1.75   5.53 6.11694671364968  18.7000708   7.5088
 2017-Sep-01 00:00      -1.74   5.52 6.13823446920193  18.1563894   7.2950
 2017-Sep-03 00:00      -1.74   5.52 6.15888933161582  17.6026993   7.0764
 2017-Sep-05 00:00      -1.73   5.52 6.17889721860547  17.0376169   6.8531
 2017-Sep-07 00:00      -1.72   5.52 6.19824518352594  16.4611487   6.6254
 2017-Sep-09 00:00      -1.72   5.52 6.21692255033899  15.8774708   6.3935
 2017-Sep-11 00:00      -1.71   5.52 6.23491849185021  15.2807084   6.1574
 2017-Sep-13 00:00      -1.71   5.52 6.25221831297898  14.6709943   5.9173
 2017-Sep-15 00:00      -1.71   5.52 6.26880651610277  14.0487505   5.6734
 2017-Sep-17 00:00      -1.70   5.52 6.28467084225798  13.4155799   5.4258
 2017-Sep-19 00:00      -1.70   5.52 6.29979547610713  12.7688954   5.1748
 2017-Sep-21 00:00      -1.69   5.51 6.31416549365593  12.1097376   4.9204
 2017-Sep-23 00:00      -1.69   5.51 6.32776905623472  11.4439440   4.6629
 2017-Sep-25 00:00      -1.69   5.51 6.34059816727178  10.7687792   4.4026
 2017-Sep-27 00:00      -1.68   5.51 6.35264290555948  10.0857515   4.1395
 2017-Sep-29 00:00      -1.68   5.51 6.36389456688478   9.3959295   3.8739
 2017-Oct-01 00:00      -1.68   5.51 6.37434912495463   8.7036625   3.6059
 2017-Oct-03 00:00      -1.68   5.51 6.38400066448362   8.0055641   3.3359
