 2013-Jan-15 00:00       1.32   7.14  9.795835004119   0.4472335 10.0123810164702 -27.7816514   5.5538
 2013-Jan-17 00:00       1.32   7.14  9.796350862379   0.4459193 9.98014898161375 -28.0215191   5.6030
 2013-Jan-19 00:00       1.31   7.15  9.796865433096   0.4450947 9.94765875410036 -28.2286985   5.6461
 2013-Jan-21 00:00       1.31   7.15  9.797379507444   0.4449849 9.91494806700013 -28.4033598   5.6830
 2013-Jan-23 00:00       1.30   7.15  9.797893719040   0.4454115 9.88205411897458 -28.5459662   5.7136
 2013-Jan-25 00:00       1.30   7.15  9.798408633686   0.4460698 9.84901378131465 -28.6569929   5.7378
 2013-Jan-27 00:00       1.29   7.15  9.798924118645   0.4462899 9.81586301870725 -28.7373041   5.7556
 2013-Jan-29 00:00       1.28   7.15  9.799439555438   0.4459300 9.78263711825767 -28.7871352   5.7669
 2013-Jan-31 00:00       1.27   7.15  9.799954033349   0.4447276 9.74937112409772 -28.8065721   5.7716
 2013-Feb-02 00:00       1.27   7.15  9.800467031382   0.4434817 9.71610090925127 -28.7941743   5.7696
 2013-Feb-04 00:00       1.26   7.15  9.800978833721   0.4426243 9.68286423098923 -28.7482971   5.7608
 2013-Feb-06 00:00       1.25   7.15  9.801490035217   0.4425392 9.64970079542996 -28.6669597   5.7453
 2013-Feb-08 00:00       1.24   7.15  9.802001488272   0.4429839 9.61665256044875 -28.5486413   5.7228
 2013-Feb-10 00:00       1.23   7.15  9.802513556162   0.4435492 9.58376278409198 -28.3925241   5.6935
 2013-Feb-12 00:00       1.23   7.15  9.803026250375   0.4439009 9.55107522769429 -28.1987266   5.6571
 2013-Feb-14 00:00       1.22   7.15  9.803538828729   0.4433990 9.51863252189831 -27.9687184   5.6138
 2013-Feb-16 00:00       1.21   7.14  9.804050440272   0.4423029 9.48647593414110 -27.7034491   5.5635
 2013-Feb-18 00:00       1.20   7.14  9.804560607030   0.4409517 9.45464574877856 -27.4036791   5.5063
 2013-Feb-20 00:00       1.19   7.14  9.805069507455   0.4402223 9.42318174731345 -27.0694234   5.4422
 2013-Feb-22 00:00       1.18   7.14  9.805577903686   0.4400902 9.39212337999876 -26.7014545   5.3711
 2013-Feb-24 00:00       1.17   7.13  9.806086460140   0.4405168 9.36150912102212 -26.3005717   5.2932
 2013-Feb-26 00:00       1.16   7.13  9.806595734349   0.4411365 9.33137652007025 -25.8677608   5.2085
 2013-Feb-28 00:00       1.15   7.13  9.807105521371   0.4414000 9.30176178508474 -25.4039203   5.1170
 2013-Mar-02 00:00       1.13   7.12  9.807615236137   0.4409684 9.27270066028859 -24.9091612   5.0188
 2013-Mar-04 00:00       1.12   7.12  9.808123943007   0.4397084 9.24422910592417 -24.3829037   4.9140
 2013-Mar-06 00:00       1.11   7.11  9.808631188719   0.4385020 9.21638454290477 -23.8233193   4.8027
 2013-Mar-08 00:00       1.10   7.11  9.809137207338   0.4376693 9.18920611359556 -23.2293524   4.6848
 2013-Mar-10 00:00       1.09   7.10  9.809642661094   0.4375919 9.16273388914015 -22.6005400   4.5605
 2013-Mar-12 00:00       1.08   7.10  9.810148384206   0.4379802 9.13700771300544 -21.9379663   4.4301
 2013-Mar-14 00:00       1.07   7.09  9.810654712855   0.4386123 9.11206550032771 -21.2434678   4.2935
 2013-Mar-16 00:00       1.05   7.08  9.811161638744   0.4389150 9.08794273994051 -20.5195393   4.1509
 2013-Mar-18 00:00       1.04   7.08  9.811668400484   0.4383586 9.06467193251836 -19.7686207   4.0026
 2013-Mar-20 00:00       1.03   7.07  9.812174198782   0.4372246 9.04228343557526 -18.9921423   3.8488
 2013-Mar-22 00:00       1.02   7.07  9.812678504611   0.4359277 9.02080598045309 -18.1912900   3.6896
 2013-Mar-24 00:00       1.01   7.06  9.813181573614   0.4352158 9.00026728351504 -17.3668260   3.5253
 2013-Mar-26 00:00       0.99   7.05  9.813684151528   0.4350396 8.98069388440039 -16.5201623   3.3560
 2013-Mar-28 00:00       0.98   7.04  9.814186925824   0.4355199 8.96211086651654 -15.6521589   3.1820
 2013-Mar-30 00:00       0.97   7.04  9.814690394828   0.4361427 8.94454238830201 -14.7636114   3.0036
 2013-Apr-01 00:00       0.96   7.03  9.815194351379   0.4363837 8.92801193473483 -13.8547728   2.8209
 2013-Apr-03 00:00       0.95   7.02  9.815698229391   0.4358645 8.91254301311216 -12.9257463   2.6343
 2013-Apr-05 00:00       0.93   7.01  9.816201049137   0.4346435 8.89815870576657 -11.9768383   2.4440
 2013-Apr-07 00:00       0.92   7.00  9.816702408919   0.4334586 8.88488179187697 -11.0084713   2.2503
 2013-Apr-09 00:00       0.91   7.00  9.817202537553   0.4326010 8.87273391331274 -10.0222357   2.0535
 2013-Apr-11 00:00       0.90   6.99  9.817702160870   0.4325372 8.86173472308544  -9.0200244   1.8541
 2013-Apr-13 00:00       0.89   6.98  9.818202039258   0.4329572 8.85190106030390  -8.0046767   1.6525
 2013-Apr-15 00:00       0.88   6.97  9.818702519246   0.4336042 8.84324646056916  -6.9788867   1.4493
 2013-Apr-17 00:00       0.87   6.96  9.819203584515   0.4338083 8.83578140668920  -5.9455462   1.2451
 2013-Apr-19 00:00       0.86   6.95  9.819704451640   0.4332484 8.82951313996269  -4.9070446   1.0410
 2013-Apr-21 00:00       0.85   6.94  9.820204322297   0.4321212 8.82444657511881  -3.8651214   0.8385
 2013-Apr-23 00:00       0.84   6.94  9.820702664346   0.4308166 8.82058475474112  -2.8211263   0.6412
 2013-Apr-25 00:00       0.83   6.93  9.821199822094   0.4300819 8.81792983443698  -1.7755622   0.4573
 2013-Apr-27 00:00       0.82   6.92  9.821696483699   0.4299370 8.81648331000609  -0.7288659   0.3137
 2013-Apr-29 00:00       0.82   6.92  9.822193354538   0.4304705 8.81624659510037   0.3192471   0.2821
 2013-May-01 00:00       0.83   6.93  9.822690900665   0.4310209 8.81722108592251   1.3681393   0.3908
 2013-May-03 00:00       0.83   6.93  9.823188932542   0.4312367 8.81940706516152   2.4165787   0.5635
 2013-May-05 00:00       0.84   6.94  9.823686841591   0.4306997 8.82280282211280   3.4623520   0.7569
 2013-May-07 00:00       0.85   6.95  9.824183630925   0.4294907 8.82740384780201   4.5032336   0.9579
 2013-May-09 00:00       0.86   6.96  9.824678977261   0.4282518 8.83320351350297   5.5373769   1.1616
 2013-May-11 00:00       0.87   6.97  9.825173091825   0.4274066 8.84019285398565   6.5627531   1.3659
 2013-May-13 00:00       0.89   6.98  9.825666728394   0.4274079 8.84836070607007   7.5775368   1.5696
 2013-May-15 00:00       0.90   6.99  9.826160592659   0.4277983 8.85769336220636   8.5792404   1.7719
 2013-May-17 00:00       0.91   7.00  9.826655086053   0.4284144 8.86817461462503   9.5659154   1.9722
 2013-May-19 00:00       0.92   7.00  9.827150131754   0.4285739 8.87978583640538  10.5353078   2.1701
 2013-May-21 00:00       0.93   7.01  9.827644925215   0.4280463 8.89250602368394  11.4859268   2.3652
 2013-May-23 00:00       0.94   7.02  9.828138689956   0.4268382 8.90631300990737  12.4170360   2.5571
 2013-May-25 00:00       0.96   7.03  9.828630917479   0.4255241 8.92118450673246  13.3293034   2.7456
 2013-May-27 00:00       0.97   7.04  9.829121989161   0.4248259 8.93709964227542  14.2241605   2.9304
 2013-May-29 00:00       0.98   7.05  9.829612534698   0.4247106 8.95403854590710  15.1019928   3.1113
 2013-May-31 00:00       0.99   7.05  9.830103328355   0.4252155 8.97198135308615  15.9621104   3.2879
 2013-Jun-02 00:00       1.00   7.06  9.830594779477   0.4257152 8.99090637958287  16.8022023   3.4602
 2013-Jun-04 00:00       1.02   7.07  9.831086699282   0.4259791 9.01078917372997  17.6200512   3.6278
 2013-Jun-06 00:00       1.03   7.08  9.831578430816   0.4253695 9.03160253274536  18.4131125   3.7905
 2013-Jun-08 00:00       1.04   7.08  9.832069022988   0.4241342 9.05331689667306  19.1799632   3.9482
 2013-Jun-10 00:00       1.05   7.09  9.832558179673   0.4228740 9.07590153997492  19.9197176   4.1006
 2013-Jun-12 00:00       1.07   7.10  9.833046081850   0.4221088 9.09932464407914  20.6316734   4.2475
 2013-Jun-14 00:00       1.08   7.10  9.833533536451   0.4220839 9.12355372604139  21.3150664   4.3889
 2013-Jun-16 00:00       1.09   7.11  9.834021213936   0.4224368 9.14855516130502  21.9688170   4.5244
 2013-Jun-18 00:00       1.10   7.11  9.834509542860   0.4230795 9.17429444702460  22.5924475   4.6542
 2013-Jun-20 00:00       1.11   7.12  9.834998355551   0.4232126 9.20073630534788  23.1853106   4.7779
 2013-Jun-22 00:00       1.13   7.13  9.835486897182   0.4226445 9.22784548757098  23.7481361   4.8956
 2013-Jun-24 00:00       1.14   7.13  9.835974383664   0.4213560 9.25558813974785  24.2823528   5.0071
 2013-Jun-26 00:00       1.15   7.14  9.836460319109   0.4201251 9.28393227010265  24.7898009   5.1125
 2013-Jun-28 00:00       1.16   7.14  9.836945103023   0.4194135 9.31284726210691  25.2706677   5.2115
 2013-Jun-30 00:00       1.17   7.14  9.837429367150   0.4192897 9.34230176928816  25.7237644   5.3042
 2013-Jul-02 00:00       1.18   7.15  9.837913923136   0.4197787 9.37226297637279  26.1476134   5.3906
 2013-Jul-04 00:00       1.19   7.15  9.838399089334   0.4203131 9.40269596934901  26.5404244   5.4704
 2013-Jul-06 00:00       1.20   7.15  9.838884715827   0.4205450 9.43356412831441  26.9009128   5.5437
 2013-Jul-08 00:00       1.21   7.16  9.839370106194   0.4198384 9.46482934891941  27.2277699   5.6104
 2013-Jul-10 00:00       1.22   7.16  9.839854347734   0.4186360 9.49645270762470  27.5210300   5.6706
 2013-Jul-12 00:00       1.23   7.16  9.840337119385   0.4173813 9.52839550389645  27.7809324   5.7242
 2013-Jul-14 00:00       1.24   7.16  9.840818642896   0.4166318 9.56061950672291  28.0081191   5.7712
 2013-Jul-16 00:00       1.25   7.17  9.841299758349   0.4165543 9.59308736032671  28.2031282   5.8116
 2013-Jul-18 00:00       1.26   7.17  9.841781081209   0.4169674 9.62576220169542  28.3666747   5.8456
 2013-Jul-20 00:00       1.27   7.17  9.842263053306   0.4175993 9.65860834073982  28.4999204   5.8730
 2013-Jul-22 00:00       1.28   7.17  9.842745461926   0.4176593 9.69159133694528  28.6038771   5.8940
 2013-Jul-24 00:00       1.29   7.17  9.843227598564   0.4170522 9.72467818575545  28.6797873   5.9086
 2013-Jul-26 00:00       1.29   7.17  9.843708616043   0.4157701 9.75783660765019  28.7277655   5.9168
 2013-Jul-28 00:00       1.30   7.17  9.844188074632   0.4145627 9.79103423647375  28.7476905   5.9188
 2013-Jul-30 00:00       1.31   7.17  9.844666398431   0.4137879 9.82423834071853  28.7388046   5.9145
 2013-Aug-01 00:00       1.31   7.17  9.845144220892   0.4137113 9.85741529536297  28.7005941   5.9040
 2013-Aug-03 00:00       1.32   7.17  9.845622338313   0.4142187 9.89053090859706  28.6324511   5.8873
 2013-Aug-05 00:00       1.33   7.17  9.846101034556   0.4147325 9.92355005766559  28.5335751   5.8646
 2013-Aug-07 00:00       1.33   7.17  9.846580206504   0.4148926 9.95643708517542  28.4035535   5.8358
 2013-Aug-09 00:00       1.34   7.17  9.847059082779   0.4141833 9.98915576917441  28.2421333   5.8011
 2013-Aug-11 00:00       1.34   7.16  9.847536787276   0.4130081 10.0216702992632  28.0503401   5.7606
 2013-Aug-13 00:00       1.35   7.16  9.848013003519   0.4117032 10.0539463299636  27.8294875   5.7143
 2013-Aug-15 00:00       1.35   7.16  9.848488012032   0.4109738 10.0859514943464  27.5816640   5.6623
 2013-Aug-17 00:00       1.36   7.16  9.848962622060   0.4109290 10.1176557387529  27.3086783   5.6049
 2013-Aug-19 00:00       1.36   7.16  9.849437427715   0.4113757 10.1490308651279  27.0121513   5.5420
 2013-Aug-21 00:00       1.37   7.15  9.849912905199   0.4119365 10.1800503710616  26.6929087   5.4739
 2013-Aug-23 00:00       1.37   7.15  9.850388789013   0.4119778 10.2106878233598  26.3504840   5.4005
 2013-Aug-25 00:00       1.37   7.15  9.850864377733   0.4113883 10.2409160013678  25.9840811   5.3221
 2013-Aug-27 00:00       1.38   7.14  9.851338789461   0.4100670 10.2707065702738  25.5928118   5.2387
 2013-Aug-29 00:00       1.38   7.14  9.851811676617   0.4088450 10.3000309921618  25.1770137   5.1504
 2013-Aug-31 00:00       1.38   7.13  9.852283436455   0.4080836 10.3288610716819  24.7368415   5.0572
 2013-Sep-02 00:00       1.38   7.13  9.852754703134   0.4080825 10.3571687594407  24.2726182   4.9594
 2013-Sep-04 00:00       1.38   7.13  9.853226278828   0.4085370 10.3849262518816  23.7841727   4.8571
 2013-Sep-06 00:00       1.38   7.12  9.853698436487   0.4090310 10.4121055271162  23.2715064   4.7503
 2013-Sep-08 00:00       1.39   7.12  9.854171065076   0.4091939 10.4386788720830  22.7350503   4.6391
 2013-Sep-10 00:00       1.39   7.11  9.854643324782   0.4084746 10.4646190834964  22.1756221   4.5238
 2013-Sep-12 00:00       1.39   7.11  9.855114420866   0.4072567 10.4899008474871  21.5953787   4.4045
 2013-Sep-14 00:00       1.39   7.10  9.855584018846   0.4059330 10.5145014717729  20.9966334   4.2813
 2013-Sep-16 00:00       1.39   7.10  9.856052434463   0.4052962 10.5384010493143  20.3818662   4.1543
 2013-Sep-18 00:00       1.38   7.09  9.856520447600   0.4052311 10.5615817134948  19.7519649   4.0238
 2013-Sep-20 00:00       1.38   7.08  9.856988685390   0.4056726 10.5840261026868  19.1069767   3.8897
 2013-Sep-22 00:00       1.38   7.08  9.857457608839   0.4062089 10.6057163623442  18.4458953   3.7523
 2013-Sep-24 00:00       1.38   7.07  9.857926887492   0.4062869 10.6266330783915  17.7675357   3.6117
 2013-Sep-26 00:00       1.38   7.07  9.858395855876   0.4056342 10.6467559264718  17.0712966   3.4679
 2013-Sep-28 00:00       1.38   7.06  9.858863614214   0.4042640 10.6660641963141  16.3572401   3.3212
 2013-Sep-30 00:00       1.37   7.05  9.859329875871   0.4030972 10.6845379755437  15.6265125   3.1716
 2013-Oct-02 00:00       1.37   7.05  9.859794985631   0.4023533 10.7021582965716  14.8796730   3.0193
 2013-Oct-04 00:00       1.37   7.04  9.860259643641   0.4023596 10.7189070462121  14.1175918   2.8644
 2013-Oct-06 00:00       1.36   7.03  9.860724627829   0.4027613 10.7347670289518  13.3408734   2.7072
 2013-Oct-08 00:00       1.36   7.03  9.861190184794   0.4033253 10.7497219920459  12.5508778   2.5476
 2013-Oct-10 00:00       1.35   7.02  9.861656184953   0.4034340 10.7637574334005  11.7490313   2.3860
 2013-Oct-12 00:00       1.35   7.01  9.862121775533   0.4026657 10.7768605583384  10.9369853   2.2225
 2013-Oct-14 00:00       1.35   7.00  9.862586213283   0.4014273 10.7890208278934  10.1167120   2.0573
 2013-Oct-16 00:00       1.34   7.00  9.863049111014   0.4001582 10.8002294471717   9.2894758   1.8905
 2013-Oct-18 00:00       1.33   6.99  9.863510861990   0.3995377 10.8104789046277   8.4560226   1.7224
 2013-Oct-20 00:00       1.33   6.98  9.863972220733   0.3994228 10.8197618135382   7.6158047   1.5531
 2013-Oct-22 00:00       1.32   6.97  9.864433838367   0.3999280 10.8280701573068   6.7684887   1.3829
 2013-Oct-24 00:00       1.32   6.97  9.864896112705   0.4004508 10.8353952789810   5.9132922   1.2120
 2013-Oct-26 00:00       1.31   6.96  9.865358720439   0.4005086 10.8417278001887   5.0499012   1.0409
 2013-Oct-28 00:00       1.31   6.95  9.865821011900   0.3997673 10.8470583540295   4.1783749   0.8702
 2013-Oct-30 00:00       1.30   6.94  9.866282049311   0.3984539 10.8513778286471   3.2994781   0.7009
 2013-Nov-01 00:00       1.29   6.94  9.866741600878   0.3972995 10.8546785234027   2.4146509   0.5354
 2013-Nov-03 00:00       1.29   6.93  9.867200001181   0.3965342 10.8569543369474   1.5252571   0.3796
 2013-Nov-05 00:00       1.28   6.93  9.867658013375   0.3965603 10.8582012852330   0.6335087   0.2530
 2013-Nov-07 00:00       1.28   6.92  9.868116333365   0.3969930 10.8584177597826  -0.2586336   0.2163
 2013-Nov-09 00:00       1.28   6.93  9.868575231748   0.3975723 10.8576044292968  -1.1492299   0.3040
 2013-Nov-11 00:00       1.29   6.93  9.869034561047   0.3975791 10.8557636774759  -2.0375676   0.4481
 2013-Nov-13 00:00       1.30   6.94  9.869493456487   0.3968343 10.8528983157674  -2.9232470   0.6095
 2013-Nov-15 00:00       1.30   6.95  9.869951173938   0.3955991 10.8490115810087  -3.8060014   0.7771
 2013-Nov-17 00:00       1.31   6.96  9.870407332520   0.3943409 10.8441069037396  -4.6856147   0.9472
 2013-Nov-19 00:00       1.32   6.96  9.870862405096   0.3936953 10.8381882689720  -5.5616724   1.1182
 2013-Nov-21 00:00       1.32   6.97  9.871317081861   0.3936334 10.8312597391367  -6.4342044   1.2893
 2013-Nov-23 00:00       1.33   6.98  9.871772038589   0.3941806 10.8233255273413  -7.3028963   1.4600
 2013-Nov-25 00:00       1.33   6.99  9.872227634046   0.3946359 10.8143900144888  -8.1679201   1.6300
 2013-Nov-27 00:00       1.34   6.99  9.872683569126   0.3946753 10.8044576205871  -9.0289241   1.7989
 2013-Nov-29 00:00       1.34   7.00  9.873139140843   0.3939214 10.7935332363028  -9.8854321   1.9665
 2013-Dec-01 00:00       1.35   7.01  9.873593414867   0.3926279 10.7816226918177 -10.7359671   2.1326
 2013-Dec-03 00:00       1.35   7.01  9.874046226395   0.3914151 10.7687343877673 -11.5779721   2.2969
 2013-Dec-05 00:00       1.36   7.02  9.874497893047   0.3906838 10.7548798368260 -12.4085090   2.4594
 2013-Dec-07 00:00       1.36   7.03  9.874949197168   0.3907591 10.7400739316548 -13.2249102   2.6197
 2013-Dec-09 00:00       1.37   7.04  9.875400784448   0.3911700 10.7243335924854 -14.0263320   2.7778
 2013-Dec-11 00:00       1.37   7.04  9.875852979112   0.3917060 10.7076763136244 -14.8126615   2.9334
 2013-Dec-13 00:00       1.37   7.05  9.876305563394   0.3916845 10.6901191104754 -15.5847156   3.0864
 2013-Dec-15 00:00       1.38   7.06  9.876757664863   0.3909622 10.6716781022732 -16.3428754   3.2366
 2013-Dec-17 00:00       1.38   7.06  9.877208558702   0.3896544 10.6523693443630 -17.0871423   3.3839
 2013-Dec-19 00:00       1.38   7.07  9.877657896483   0.3883966 10.6322092231349 -17.8168208   3.5281
 2013-Dec-21 00:00       1.38   7.07  9.878106171348   0.3877909 10.6112151902694 -18.5309710   3.6692
 2013-Dec-23 00:00       1.39   7.08  9.878554025275   0.3877585 10.5894053756606 -19.2291178   3.8068
 2013-Dec-25 00:00       1.39   7.09  9.879002195358   0.3882661 10.5667987634314 -19.9105267   3.9410
 2013-Dec-27 00:00       1.39   7.09  9.879450982028   0.3886840 10.5434148996864 -20.5748651   4.0715
 2013-Dec-29 00:00       1.39   7.10  9.879900083884   0.3887554 10.5192739977569 -21.2211013   4.1982
 2013-Dec-31 00:00       1.39   7.10  9.880348753616   0.3879324 10.4943976563932 -21.8478884   4.3209
 2014-Jan-02 00:00       1.39   7.11  9.880796111685   0.3866063 10.4688098704035 -22.4523943   4.4394
 2014-Jan-04 00:00       1.39   7.11  9.881242011051   0.3853877 10.4425382010302 -23.0317239   4.5536
 2014-Jan-06 00:00       1.39   7.12  9.881686744939   0.3847240 10.4156126612809 -23.5843383   4.6633
 2014-Jan-08 00:00       1.39   7.12  9.882131142326   0.3847690 10.3880643752839 -24.1100816   4.7684
 2014-Jan-10 00:00       1.39   7.13  9.882575816544   0.3851403 10.3599239444217 -24.6097565   4.8687
 2014-Jan-12 00:00       1.38   7.13  9.883021109329   0.3857009 10.3312212327505 -25.0838197   4.9642
 2014-Jan-14 00:00       1.38   7.13  9.883466716474   0.3856431 10.3019852061285 -25.5332336   5.0547
 2014-Jan-16 00:00       1.38   7.14  9.883911818925   0.3848734 10.2722442009546 -25.9581200   5.1400
 2014-Jan-18 00:00       1.38   7.14  9.884355685642   0.3834993 10.2420267141287 -26.3582143   5.2201
 2014-Jan-20 00:00       1.37   7.15  9.884797983831   0.3823242 10.2113619149408 -26.7323698   5.2949
 2014-Jan-22 00:00       1.37   7.15  9.885239223214   0.3817054 10.1802804025485 -27.0795720   5.3641
 2014-Jan-24 00:00       1.37   7.15  9.885680049701   0.3816605 10.1488138038823 -27.3989141   5.4278
 2014-Jan-26 00:00       1.36   7.15  9.886121230770   0.3821641 10.1169950937858 -27.6891426   5.4857
 2014-Jan-28 00:00       1.36   7.16  9.886562976687   0.3826069 10.0848584282492 -27.9491405   5.5377
 2014-Jan-30 00:00       1.35   7.16  9.887005027078   0.3826435 10.0524397632757 -28.1770920   5.5837
 2014-Feb-01 00:00       1.35   7.16  9.887446595524   0.3817237 10.0197769676145 -28.3716742   5.6236
 2014-Feb-03 00:00       1.34   7.16  9.887886846471   0.3804466 9.98690934853840 -28.5316553   5.6573
 2014-Feb-05 00:00       1.34   7.16  9.888325609051   0.3792293 9.95387688714033 -28.6571609   5.6847
 2014-Feb-07 00:00       1.33   7.16  9.888763220760   0.3785845 9.92071912766280 -28.7486211   5.7057
 2014-Feb-09 00:00       1.32   7.16  9.889200536072   0.3785809 9.88747517005075 -28.8066360   5.7202
 2014-Feb-11 00:00       1.32   7.16  9.889638111264   0.3790163 9.85418318086619 -28.8318557   5.7282
 2014-Feb-13 00:00       1.31   7.16  9.890076302252   0.3795572 9.82088073830396 -28.8248546   5.7297
 2014-Feb-15 00:00       1.30   7.16  9.890514755743   0.3794200 9.78760448756317 -28.7865891   5.7245
 2014-Feb-17 00:00       1.29   7.16  9.890952702156   0.3786227 9.75439050821978 -28.7170745   5.7127
 2014-Feb-19 00:00       1.29   7.16  9.891389346183   0.3772532 9.72127495292451 -28.6160245   5.6941
 2014-Feb-21 00:00       1.28   7.16  9.891824422966   0.3761079 9.68829491594995 -28.4821022   5.6688
 2014-Feb-23 00:00       1.27   7.16  9.892258455106   0.3754193 9.65548916734672 -28.3140897   5.6367
 2014-Feb-25 00:00       1.26   7.16  9.892692090833   0.3754369 9.62289792562986 -28.1104210   5.5977
 2014-Feb-27 00:00       1.25   7.16  9.893126075550   0.3759407 9.59056320331128 -27.8697641   5.5519
 2014-Mar-01 00:00       1.24   7.16  9.893560586813   0.3763609 9.55852806992846 -27.5915783   5.4991
 2014-Mar-03 00:00       1.23   7.15  9.893995405633   0.3763115 9.52683587269459 -27.2762641   5.4395
 2014-Mar-05 00:00       1.22   7.15  9.894429666551   0.3753918 9.49552852681460 -26.9255016   5.3730
 2014-Mar-07 00:00       1.21   7.15  9.894862584912   0.3741301 9.46464621013667 -26.5404595   5.2997
 2014-Mar-09 00:00       1.20   7.14  9.895293987709   0.3728544 9.43422789777850 -26.1222171   5.2196
 2014-Mar-11 00:00       1.19   7.14  9.895724276505   0.3722317 9.40431171817810 -25.6711472   5.1328
 2014-Mar-13 00:00       1.18   7.14  9.896154260095   0.3722435 9.37493516984243 -25.1880696   5.0394
 2014-Mar-15 00:00       1.17   7.13  9.896584485956   0.3727067 9.34613460504271 -24.6739083   4.9394
 2014-Mar-17 00:00       1.16   7.13  9.897015332345   0.3731497 9.31794544370364 -24.1296981   4.8329
 2014-Mar-19 00:00       1.15   7.12  9.897446394600   0.3730000 9.29040177660220 -23.5563702   4.7201
 2014-Mar-21 00:00       1.13   7.12  9.897876911269   0.3721949 9.26353712842332 -22.9539677   4.6010
 2014-Mar-23 00:00       1.12   7.11  9.898306060093   0.3707904 9.23738521411460 -22.3220549   4.4757
 2014-Mar-25 00:00       1.11   7.11  9.898733674065   0.3696188 9.21198099646326 -21.6591614   4.3443
 2014-Mar-27 00:00       1.10   7.10  9.899160235602   0.3689491 9.18736083326091 -20.9644497   4.2070
 2014-Mar-29 00:00       1.09   7.10  9.899586405614   0.3690290 9.16356161897796 -20.2377040   4.0639
 2014-Mar-31 00:00       1.08   7.09  9.900012923346   0.3694686 9.14061974700155 -19.4803502   3.9151
 2014-Apr-02 00:00       1.06   7.08  9.900439964173   0.3698703 9.11856921480320 -18.6948412   3.7609
 2014-Apr-04 00:00       1.05   7.08  9.900867287117   0.3698075 9.09744095795007 -17.8840029   3.6015
 2014-Apr-06 00:00       1.04   7.07  9.901293974472   0.3688813 9.07726254590396 -17.0504436   3.4370
 2014-Apr-08 00:00       1.03   7.06  9.901719324385   0.3675630 9.05805944261113 -16.1954941   3.2678
 2014-Apr-10 00:00       1.02   7.05  9.902143146925   0.3662872 9.03985571334431 -15.3202589   3.0940
 2014-Apr-12 00:00       1.00   7.05  9.902565879257   0.3657401 9.02267435465616 -14.4254476   2.9160
 2014-Apr-14 00:00       0.99   7.04  9.902988296433   0.3657348 9.00653718965460 -13.5124726   2.7339
 2014-Apr-16 00:00       0.98   7.03  9.903410986280   0.3661813 8.99146458741131 -12.5823443   2.5480
 2014-Apr-18 00:00       0.97   7.02  9.903834296938   0.3666041 8.97747589319419 -11.6359645   2.3586
 2014-Apr-20 00:00       0.96   7.01  9.904257771413   0.3664816 8.96458939682752 -10.6739023   2.1660
 2014-Apr-22 00:00       0.95   7.01  9.904680680077   0.3656097 8.95282314054359  -9.6963496   1.9705
 2014-Apr-24 00:00       0.93   7.00  9.905102197024   0.3641714 8.94219487674158  -8.7035407   1.7725
 2014-Apr-26 00:00       0.92   6.99  9.905522209513   0.3630561 8.93272218061491  -7.6957412   1.5724
 2014-Apr-28 00:00       0.91   6.98  9.905941151421   0.3624134 8.92442134424783  -6.6748207   1.3707
 2014-Apr-30 00:00       0.90   6.97  9.906359749139   0.3624937 8.91730620651309  -5.6431919   1.1681
 2014-May-02 00:00       0.89   6.96  9.906778711238   0.3628992 8.91138737503462  -4.6040679   0.9657
 2014-May-04 00:00       0.88   6.95  9.907198189836   0.3633642 8.90667177326924  -3.5602605   0.7652
 2014-May-06 00:00       0.87   6.95  9.907617920324   0.3632531 8.90316320895610  -2.5145429   0.5705
 2014-May-08 00:00       0.86   6.94  9.908036983443   0.3622799 8.90086254870835  -1.4690433   0.3922
 2014-May-10 00:00       0.86   6.93  9.908454724020   0.3609592 8.89976891621106  -0.4248889   0.2678
 2014-May-12 00:00       0.86   6.93  9.908870906036   0.3597402 8.89988007105919   0.6169404   0.2818
 2014-May-14 00:00       0.87   6.94  9.909286038409   0.3592081 8.90119307179618   1.6559935   0.4206
 2014-May-16 00:00       0.87   6.95  9.909700868369   0.3591572 8.90370434426694   2.6916119   0.6029
 2014-May-18 00:00       0.88   6.96  9.910116003462   0.3596665 8.90740996464319   3.7239019   0.7989
 2014-May-20 00:00       0.89   6.97  9.910531725445   0.3600700 8.91230572444205   4.7521238   0.9997
 2014-May-22 00:00       0.91   6.97  9.910947588138   0.3599168 8.91838623544467   5.7750458   1.2022
 2014-May-24 00:00       0.92   6.98  9.911362874259   0.3589636 8.92564441653757   6.7907573   1.4046
 2014-May-26 00:00       0.93   6.99  9.911776726819   0.3575805 8.93407072610600   7.7973343   1.6061
 2014-May-28 00:00       0.94   7.00  9.912189085678   0.3564746 8.94365356640356   8.7928983   1.8060
 2014-May-30 00:00       0.95   7.01  9.912600371842   0.3558005 8.95437884358425   9.7750960   2.0038
 2014-Jun-01 00:00       0.96   7.02  9.913011369072   0.3559030 8.96623010957227  10.7420936   2.1990
 2014-Jun-03 00:00       0.97   7.03  9.913422700112   0.3563262 8.97918847562863  11.6916742   2.3914
 2014-Jun-05 00:00       0.98   7.04  9.913834545648   0.3567985 8.99323279273064  12.6221569   2.5805
 2014-Jun-07 00:00       1.00   7.04  9.914246617972   0.3565753 9.00833995726308  13.5316319   2.7662
 2014-Jun-09 00:00       1.01   7.05  9.914657993153   0.3556331 9.02448505631805  14.4192145   2.9480
 2014-Jun-11 00:00       1.02   7.06  9.915068017647   0.3543087 9.04164266937597  15.2847942   3.1259
